Codigo,Descripcion,presentacion,Rubro,Observaciones,Numero_Ingredientes,Ingredient 1,Ingredient 2,Ingredient 3,Ingredient 4,Ingredient 5,Ingredient 6,Ingredient 7,Ingredient 8,Ingredient 9,Ingredient 10,Ingredient 11,Ingredient 12,Ingredient 13,Ingredient 14,Ingredient 15,Ingredient 16,Ingredient 17,Ingredient 18,Ingredient 19,Ingredient 20,Ingredient 21,Ingredient 22,Ingredient 23,Ingredient 24,Ingredient 25,Ingredient 26,Ingredient 27,Ingredient 28,Ingredient 29,Ingredient 30,Ingredient 31,Ingredient 32,Ingredient 33,Ingredient 34,Ingredient 35,Ingredient 36,Ingredient 37,Ingredient 38,Ingredient 39,Ingredient 40,Ingredient 41,Ingredient 42,Ingredient 43,Ingredient 44,Ingredient 45,Ingredient 46,Ingredient 47,Ingredient 48,Ingredient 49,Ingredient 50,Ingredient 51,Ingredient 52,Ingredient 53,Ingredient 54,Ingredient 55,Ingredient 56,,,,,
779916,Casa nera crema facial ultra liviana fórmula 17,40ml,Cuidado personal;Cuidado facial;Hidratantes,,21,Water,Cetearyl alcohol,Sucrose cocoate,Olea Europea Oil,Glycerin,Caprylic/Capric Triglyceride,Butyrospermum Parkii Butter/ Shea Butter,Sodium Hyaluronate,Ilex paraguariensis extract,Rosa Canina Fruit Oil,C15-19 Alkane,Cetyl Alcohol,Phenoxyethanol,ethylhexylglycerin,benzyl alcohol,Aloe barbadensis Extract,Ascorbic Acid,D-panthenol,Tocopheryl acetate,Citrus Bergamia peel Oil,Salvia Officinalis (Sage) Leaf Extract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779917,Cuidado integral vegano shampoo y gel de ducha para niños,150cc,Cuidado Personal;Cuidado del Cabello;Shampoo,,8,Water,Glycerin,Coco Glucoside,Xanthan Gum,Chamomilla Recutita Flower Extract,Citrus Nobilis Fruit Extract,Potassium Sorbate,Sodium Benzoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779918,Casa nera serum facial formula 14,35ml,Cuidado personal;Cuidado facial;Hidratantes,,21,Water,Ceteareth-6,Glycerin,Caprylic/Capric Triglyceride,Lactobionic Acid,Rosa Canina Fruit Oil,chenopodium quinoa extract,Phenoxyethanol,ethylhexylglycerin,benzyl alcohol,Ascorbic Acid,Xanthan Gum,Pectin,Hydrolyzed Vegetable Protein,Serine,Arginine,Proline,Cetyl Alcohol,Tocopheryl acetate,Lavandula Angustifolia Oil,Pelargonium Graveolens Oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NREG779919,Producto 2,,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,7,Hyaluronic Acid,Octyldodecanol,Collagen Amino Acids,Retinyl palmitate,Tocopherol (vitamina E),water,fragrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NREG779920,Poducto 1,,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,10,Rosa Canina Fruit Oil,Butyrospermum Parkii Butter/ Shea Butter,Isopropyl Myristate,caprylic/capric triglyceride,DIMETHICONE,Cyclomethicone,glycerin,Chamomile Flower Extract,Methylparaben,Propylparaben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779921,Garnier fructis shampoo hair food aloe vera,300ML,Cuidado Personal;Cuidado del Cabello;Shampoo,,17,ALOE BARBADENSIS LEAF JUICE,ASCORBYL PALMITATE,CITRIC ACID,CITRONELLOL,COCO-GLUCOSIDE,COCOS NUCIFERA OIL / COCONUT OIL,GLYCERYL OLEATE,HYDROGENATED PALM GLYCERIDES CITRATE,HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE,LINALOOL,PARFUM,POTASSIUM SORBATE,SALICYLIC ACID,SODIUM CHLORIDE,SODIUM HYDROXIDE,SODIUM LAURYL SULFATE,TRIETHYL CITRATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779922,Garnier fructis mascarilla hair food banana,350ml,Cuidado Personal;Cuidado del Cabello;Tratamiento Capilar,,24,AQUA,BUTYROSPERMUM PARKII BUTTER / SHEA BUTTER,CAPRYLYL GLYCOL,CARAMEL,CETYL ESTERS,CITRIC ACID,COCOS NUCIFERA OIL/COCONUT OIL,COUMARIN,EUGENOL,GLYCINE SOJA OIL/SOYBEAN OIL,HELIANTHUS ANNUUS SEED OIL / SUNFLOWER SEED OIL,HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE,ISOPROPYL MYRISTATE,LACTIC ACID,LINALOOL,MUSA PARADISICA FRUIT JUICE/BANANA FRUIT JUICE,PARFUM,PERSEA GRATISSIMA OIL/AVOCADO OIL,POTASSIUM SORBATE,ROSMARINUS OFFICINALIS LEAF EXTRACT/ROSEMARY LEAF EXTRACT,SODIUM BENZOATE,STEARAMIDOPROPYL DIMETHYLAMINE,TARTARIC ACID,TOCOPHEROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779923,Aveno gel de limpieza facial y corporal con avena,250ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,,17,Water,Glycerin,Lauryl Glucoside,PEG-8,Caprylyl Glycol,Sodium Polyacrylate,Sebacic Acid,Avena Sativa (Oat) Kernel Extract,Propylene Glycol,Glyceryl Polymethacrylate,PVM/MA Copolymer,Sodium Laureth Sulfate,Hydroxypropyl Methylcellulose,Imidazolidinyl Urea,Methylparaben,Polysorbate 20,EDTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779924,Bennie Club serum antiacné,30ml,Cuidado personal;Cuidado facial;Antiacné,,11,Xanthan Gum,glycerin,Niacinamide,Caprylhydroxamic acid,"1,2-Hexanediol",Propanediol,Morinda citrifolia leaf extract,citric acid,CI 75810,Melaleuca alternifolia oil,Citrus Limonum Extract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779925,Bennie club jabón humectante corporal,200ml,Cuidado Personal;Cuidado Corporal;Jabones,,15,Water,Decyl Glucoside,Glycerin,Coco Glucoside,Glyceryl oleate,Citric Acid,Gluconolactone,Sodium Benzoate,Xanthan Gum,CITRUS AURANTIUM BERGAMIA (BERGAMOT) FRUIT EXTRACT,Citrus Sinensis (Orange) Peel Oil Expressed,Citral,Citronellol,D-Limonene,Linalool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779926,Bennies club crema hidratante con hialurónico,50gr,Cuidado personal;Cuidado facial;Hidratantes,,18,Glyceryl stearate,Polyglyceryl-6 Palmitate/Succinate,Aloe barbadensis leaf extract,Sodium hyaluronate,Cetearyl alcohol,glycerin,xanthan gum,caprylic/capric triglyceride,C15-19 Alkane,Simmondsia chinensis oil,cetyl alcohol,Tocopherol,Gluconolactone,Sodium benzoate,Citrus Sinensis (Orange) Peel Oil Expressed,citronellol,D-limonene,linalool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779927,Xavo acondicionador hidratación con aceite de argán y almendras,250ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,19,water,GLYCERIN,Distearoylethyl Dimonium Chloride,CETEARYL ALCOHOL,PRUNUS AMYGDALUS DULCIS OIL,Argania Spinosa Kernel Oil,cocos nucifera oil,Aloe barbadensis Leaf Extract,Cananga Odorata (Ylang-Ylang) Essential Oil,Citrus aurantium dulcis oil,Eucalyptus Globulus Leaf Extract,Tocopherol,BENZYL ALCOHOL,BENZOIC ACID,DEHYDROACETIC ACID,CITRIC ACID,LIMONENE,LINALOOL,GERANIOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779928,Xavo gel de ducha relajante con lavanda,250ml,Cuidado Personal;Cuidado Corporal;Geles de baño,,20,water,cocamidopropyl betaine,coco-glucoside,glycerin,xanthan gum,algin,PRUNUS AMYGDALUS DULCIS OIL,cocos nucifera oil,CAPRYLIC/CAPRIC TRIGLYCERIDE,Aloe barbadensis Leaf Extract,CYMBOPOGON MARTINI OIL,Tocopherol,BENZYL ALCOHOL,BENZOIC ACID,LAVANDULA ANGUSTIFOLIA OIL,DEHYDROACETIC ACID,CITRIC ACID,LIMONENE,GERANIOL,SAPINDUS SAPONARIA EXTRACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779929,Xavo jabón liquido mix floral,250ml,Cuidado Personal;Cuidado Corporal;Jabones,,15,WATER,cocamidopropyl betaine,cocos nucifera oil,glycerin,xanthan gum,CYMBOPOGON MARTINI OIL,Tocopherol,BENZYL ALCOHOL,BENZOIC ACID,LAVANDULA ANGUSTIFOLIA OIL,DEHYDROACETIC ACID,CITRIC ACID,LIMONENE,LINALOOL,SAPINDUS SAPONARIA EXTRACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779930,Xavo shampoo brillo y suavidad,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,21,WATER,SAPINDUS SAPONARIA EXTRACT,cocamidopropyl betaine,coco-glucoside,glycerin,xanthan gum,sodium alginate,PRUNUS AMYGDALUS DULCIS OIL,Argania Spinosa Kernel Oil,Aloe barbadensis Leaf Extract,Cananga Odorata (Ylang-Ylang) Essential Oil,CITRUS AURANTIUM DULCIS OIL,Eucalyptus Globulus Leaf Extract,tocopherol,BENZYL ALCOHOL,BENZOIC ACID,DEHYDROACETIC ACID,CITRIC ACID,LIMONENE,LINALOOL,GERANIOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779931,Xavo acondicionador fuerza y volumen,250ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,16,WATER,GLYCERIN,Distearoylethyl Dimonium Chloride,CETEARYL ALCOHOL,Aloe barbadensis Leaf Extract,cocos nucifera oil,Rosmarinus Officinalis leaf Extract,Lamium album leaf oil,Propylene Glycol,tocopherol,BENZOIC ACID,BENZYL ALCOHOL,DEHYDROACETIC ACID,CITRIC ACID,LIMONENE,LINALOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779932,Xavo gel de ducha refrescante,250ml,Cuidado Personal;Cuidado Corporal;Geles de baño,,18,WATER,SAPINDUS SAPONARIA EXTRACT,cocamidopropyl betaine,coco-glucoside,glycerin,xanthan gum,sodium alginate,Aloe barbadensis Leaf Extract,Mentha piperita oil,Melaleuca alternifolia oil,Eucalyptus Globulus Leaf Extract,Tocopherol,BENZOIC ACID,BENZYL ALCOHOL,DEHYDROACETIC ACID,CITRIC ACID,LIMONENE,LINALOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779933,Xavo shampoo revitalizante,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,20,WATER,SAPINDUS SAPONARIA EXTRACT,cocamidopropyl betaine,coco-glucoside,glycerin,xanthan gum,sodium alginate,PRUNUS AMYGDALUS DULCIS OIL,cocos nucifera oil,Aloe barbadensis Leaf Extract,CYMBOPOGON MARTINI OIL,LAVANDULA ANGUSTIFOLIA OIL,Tocopherol,BENZOIC ACID,BENZYL ALCOHOL,DEHYDROACETIC ACID,CITRIC ACID,LIMONENE,LINALOOL,GERANIOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779934,Xavo Jabón liquido mix herbal,250ml,Cuidado Personal;Cuidado Corporal;Jabones,,14,WATER,SAPINDUS SAPONARIA EXTRACT,cocamidopropyl betaine,glycerin,xanthan gum,Melaleuca alternifolia oil,Eucalyptus Globulus Leaf Extract,Tocopherol,BENZOIC ACID,BENZYL ALCOHOL,DEHYDROACETIC ACID,CITRIC ACID,LIMONENE,LINALOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779935,Xavo shampoo limpieza profunda con menta y tea tree,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,18,WATER,SAPINDUS SAPONARIA EXTRACT,cocamidopropyl betaine,coco-glucoside,glycerin,xanthan gum,sodium alginate,Aloe barbadensis Leaf Extract,Rosmarinus Officinalis leaf Extract,Mentha piperita oil,Melaleuca alternifolia oil,Tocopherol,BENZOIC ACID,BENZYL ALCOHOL,DEHYDROACETIC ACID,CITRIC ACID,LIMONENE,LINALOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779936,Xavo shampoo fortalecedor con romero y ortiga,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,19,WATER,SAPINDUS SAPONARIA EXTRACT,cocamidopropyl betaine,coco-glucoside,glycerin,xanthan gum,sodium alginate,Aloe barbadensis Leaf Extract,Rosmarinus Officinalis leaf Extract,Lamium album leaf oil,Propylene glycol,Melaleuca alternifolia oil,Tocopherol,BENZOIC ACID,BENZYL ALCOHOL,DEHYDROACETIC ACID,CITRIC ACID,LIMONENE,LINALOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779937,Dove Real Poder de las Plantas Acondicionador Fuerza+Bambú,300ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,13,aqua,cetearyl alcohol,cocos nucifera oil,behentrimonium chloride,parfum,gluconolactone,sodium benzoate,sodium chloride,lactic acid,glycerin,bambusa vulgaris shoot extract,citronellol,linalool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779938,Dove Real Poder de las Plantas Acondicionador Nutrición+Geranio,300ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,14,aqua,cetearyl alcohol,cocos nucifera oil,behentrimonium chloride,parfum,gluconolactone,sodium benzoate,sodium chloride,lactic acid,glycerin,citronellol,geraniol,limonene,linalool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779939,Dove Real Poder de las Plantas Acondicionador Fuerza+Bambú,300ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,13,aqua,cetearyl alcohol,cocos nucifera oil,behentrimonium chloride,parfum,gluconolactone,sodium benzoate,sodium chloride,lactic acid,glycerin,bambusa vulgaris shoot extract,citronellol,linalool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779940,Dove Real Poder de las Plantas Shampoo Fuerza+Bambú,300ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,14,aqua,cocamidopropyl betaine,sodium methyl cocoyl taurate,gluconolactone,parfum,sodium benzoate,citric acid,sodium chloride,guar hydroxypropyltrimonium chloride,stearamidopropyl dimethylamine,glycerin,bambusa vulgaris shoot extract,citronellol,linalool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779941,Bel lab oil extract pulpa de limpieza facial,250ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,,42,Water,cocamidopropyl betaine,Lauryl Glucoside,decyl glucoside,coco glucoside,Sorbeth-230 tetraoleate,sorbitan laurate,cocoamide DEA,glycerin,phenoxyethanol,Ethylhexylglycerin,fragrance,PEG-8,ASCORBIL ACID,Argania spinosa kernel oil,cocos nucifera oil,CITRUS RETICULATA PEEL OIL,PRUNUS AMYGDALUS DULCIS OIL,Simmondsia Chinensis Seed Oil,Macadamia Ternifolia Seed Oil,melia azadirachta seed oil,Persea Gratissima Oil,Melaleuca alternifolia oil,Fucus Vesiculosus Extract,Hamamelis Virginiana Extract,Aloe barbadensis Leaf Extract,Arnica Montana Flower Extract,calendula officinalis flower extract,Aesculus Hippocastanum Extract,Centella Asiatica Extract,Juniperus Oxycedrus Wood Oil,santalum album extract,Lavandula officinalis (lavanda/lavender) flower oil,,Chamomilla Recutita (Matricaria) Flower Extract,Salvia officinalis Leaf Extract,Rosa Canina Fruit Oil,capsicum annuum extract,Echinacea Purpurea Extract,Mentha piperita oil,CITRUS AURANTIUM DULCIS OIL,Urtica dioica extract,Thymus vulgaris (tomillo/thyme) extract,,,,,,,,,,,,,,,,,,
779942,Dove Real Poder de las Plantas Acondicionador Purificación+Jengibre,300ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,15,aqua,cetearyl alcohol,behentrimonium chloride,cocos nucifera oil,parfum,gluconolactone,sodium benzoate,sodium chloride,menthol,lactic acid,helianthus annuus seed oil,citronellol,geraniol,limonene,linalool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779943,Dove Real Poder de las Plantas Shampoo Purificación+Jengibre,300ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,17,aqua,cocamidopropyl betaine,sodium methyl cocoyl taurate,gluconolactone,sodium benzoate,parfum,citric acid,sodium chloride,menthol,guar hydroxypropyltrimonium chloride,stearamidopropyl dimethylamine,glycerin,helianthus annuus seed oil,citronellol,geraniol,limonene,linalool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779944,NATURA SIBÉRICA C-BERRICA MÁSCARA FACIAL CON VITAMINA C,100ml,Cuidado Personal;Cuidado Facial;Hidratantes,,19,Helianthus Annuus Seed Oil,Glycerin,Polyglyceryl-10 Oleate,Cetearyl Alcohol,Sucrose Palmitate,Hippophae Rhamnoides Fruit Oil,Aqua,Sodium Ascorbyl Phosphate,Tocopheryl Acetate,Retinyl Palmitate,Citric Acid,Sodium Benzoate,Potassium Sorbate,Parfum,CI 15985,Citral,Citronellol,Geraniol,Linalool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005900773845,Nivea Rose care leche y tónico micelar,200ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,,23,Aqua,Alcohol denat,isopropyl palmitate,glycerin,DIMETHICONE,glyceryl stearate SE,CETEARYL ALCOHOL,XANTHAN GUM,SODIUM CETEARYL SULFATE,Tocopheryl Acetate,Citric Acid,PANTHENOL,Potassium Sorbate,Sodium Benzoate,SORBIC ACID,LINALOOL,Citronellol,LIMONENE,GERANIOL,METHYL BENZOATE,BHT,PARFUM,ROSA DAMASCENA FLOWER EXTRACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750946,Skin matters cera preventiva para mama,125ml,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,16,butyrospermum parkii butter,Theobroma Cacao Seed Butter,agua,Beeswax,limnanthes alba seed oil,Macadamia Ternifolia Seed Oil,Argania Spinosa Kernel Oil,STEARYL ALCOHOL,CETYL ALCOHOL,Isopropyl Palmitate,Isopropyl Myristate,CAPRYLIC/CAPRIC TRIGLYCERIDE,Ceramides,PHENOXYETHANOL,CAPRYLYL GLYCOL,Decylene glycol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750947,Opal jabón,30gr,Cuidado Personal;Cuidado Corporal;Jabones,,8,CETYL ALCOHOL,Cetrimonium Chloride,butyrospermum parkii butter,Theobroma Cacao Seed Butter,cocos nucifera oil,Candelilla / Jojoba / Rice Bran Polyglyceryl-3 Esters,,ALOE VERA,coconut scent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750948,Skin matters roll-on contorno de ojos,30ml,Cuidado personal;Cuidado facial;antiarrugas,,4,Simmondsia chinensis oil,Pelargonium Graveolens Flower Oil,tocopherol,Boswellia carterii oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750949,Nadanaturals desodorante natural,57gr,Cuidado Personal;Cuidado corporal;Desodorantes,,9,butyrospermum parkii butter,Tapioca Starch,Magnesium Hydroxide,bicarbonato de sodio,cocos nucifera oil,theobroma cacao seed butter,CANNABIS SATIVA SEED OIL,tocopherol,Euphorbia Cerifera Wax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750950,Amparo lópez serum antiedad,,Cuidado personal;Cuidado facial;Hidratantes,,5,Rosehip oil,tocopherol,Punica Granatum Seed Oil,Pelargonium graveolens flower oil,Simmondsia chinensis oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750951,Amparo López tónico facial piel grasa,,Cuidado personal;Cuidado facial;Hidratantes,,5,Hamamelis Virginiana Water,Lavandula officinalis Flower oil,Aloe Vera,tocopherol,Vegetable Glycerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750952,Amparo lopez labial,,Cuidado Personal;Cuidado facial;Labial,,23,Ricinus Communis Seed Oil,Hydrogenated Castor Oil,Dimer dilinoleate,Euphorbia Cerifera Wax,PRUNUS ARMENIACA KERNEL OIL,CI 77891,CI 77491,Crambe Abyssinica Seed Oil,phytosterol esters,CI 77742,tocopherol,limonene,parfum,citronellol,geraniol,Rosa Canina Fruit Oil,butyrospermum parkii butter,Simmondsia chinensis oil,Elaeis guineensis oil/ palm oil,Punica Granatum Seed Oil,aqua,glycerin,Opuntia Ficus-Indica Stem Extract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779953,Cuidado integral vegano serum contorno de ojos,10cc,Cuidado personal;Cuidado facial;Hidratantes,,15,Water,Rosa Damascena Flower Water,Aloe Barbadensis Leaf Extract,Hyaluronic Acid,Glycerin,Calendula Officinalis Flower Extract,Cucumis Sativus Fruit Extract,Hydrolyzed Rice Protein,Caffeine,Camellia Sinensis Leaf Extract,Glycyrrhiza Glabra Leaf Extract,Sodium Bicarbonate,Salicylic Acid,Sorbic Acid,Benzyl Alcohol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C779927,Xavo acondicionador hidratación con aceite de argán y almendras,250ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,16,water,GLYCERIN,Distearoylethyl Dimonium Chloride,CETEARYL ALCOHOL,PRUNUS AMYGDALUS DULCIS OIL,Argania Spinosa Kernel Oil,cocos nucifera oil,Aloe barbadensis Leaf Extract,Cananga Odorata (Ylang-Ylang) Essential Oil,Citrus aurantium dulcis oil,Eucalyptus Globulus Leaf Extract,Tocopherol,BENZYL ALCOHOL,BENZOIC ACID,DEHYDROACETIC ACID,CITRIC ACID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C779928,Xavo gel de ducha relajante con lavanda,250ml,Cuidado Personal;Cuidado Corporal;Geles de baño,,18,water,cocamidopropyl betaine,coco-glucoside,glycerin,xanthan gum,algin,PRUNUS AMYGDALUS DULCIS OIL,cocos nucifera oil,CAPRYLIC/CAPRIC TRIGLYCERIDE,Aloe barbadensis Leaf Extract,CYMBOPOGON MARTINI OIL,Tocopherol,BENZYL ALCOHOL,BENZOIC ACID,LAVANDULA ANGUSTIFOLIA OIL,DEHYDROACETIC ACID,CITRIC ACID,SAPINDUS SAPONARIA EXTRACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C779929,Xavo jabón liquido mix floral,250ml,Cuidado Personal;Cuidado Corporal;Jabones,,13,WATER,cocamidopropyl betaine,cocos nucifera oil,glycerin,xanthan gum,CYMBOPOGON MARTINI OIL,Tocopherol,BENZYL ALCOHOL,BENZOIC ACID,LAVANDULA ANGUSTIFOLIA OIL,DEHYDROACETIC ACID,CITRIC ACID,SAPINDUS SAPONARIA EXTRACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C779930,Xavo shampoo brillo y suavidad,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,18,WATER,SAPINDUS SAPONARIA EXTRACT,cocamidopropyl betaine,coco-glucoside,glycerin,xanthan gum,sodium alginate,PRUNUS AMYGDALUS DULCIS OIL,Argania Spinosa Kernel Oil,Aloe barbadensis Leaf Extract,Cananga Odorata (Ylang-Ylang) Essential Oil,CITRUS AURANTIUM DULCIS OIL,Eucalyptus Globulus Leaf Extract,tocopherol,BENZYL ALCOHOL,BENZOIC ACID,DEHYDROACETIC ACID,CITRIC ACID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C779931,Xavo acondicionador fuerza y volumen,250ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,14,WATER,GLYCERIN,Distearoylethyl Dimonium Chloride,CETEARYL ALCOHOL,Aloe barbadensis Leaf Extract,cocos nucifera oil,Rosmarinus Officinalis leaf Extract,Lamium album leaf oil,Propylene Glycol,tocopherol,BENZOIC ACID,BENZYL ALCOHOL,DEHYDROACETIC ACID,CITRIC ACID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C779932,Xavo gel de ducha refrescante,250ml,Cuidado Personal;Cuidado Corporal;Geles de baño,,18,WATER,SAPINDUS SAPONARIA EXTRACT,cocamidopropyl betaine,coco-glucoside,glycerin,xanthan gum,sodium alginate,Aloe barbadensis Leaf Extract,Mentha piperita oil,Melaleuca alternifolia oil,Eucalyptus Globulus Leaf Extract,Tocopherol,BENZOIC ACID,BENZYL ALCOHOL,DEHYDROACETIC ACID,CITRIC ACID,LIMONENE,LINALOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C779933,Xavo shampoo revitalizante,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,17,WATER,SAPINDUS SAPONARIA EXTRACT,cocamidopropyl betaine,coco-glucoside,glycerin,xanthan gum,sodium alginate,PRUNUS AMYGDALUS DULCIS OIL,cocos nucifera oil,Aloe barbadensis Leaf Extract,CYMBOPOGON MARTINI OIL,LAVANDULA ANGUSTIFOLIA OIL,Tocopherol,BENZOIC ACID,BENZYL ALCOHOL,DEHYDROACETIC ACID,CITRIC ACID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C779934,Xavo Jabón liquido mix herbal,250ml,Cuidado Personal;Cuidado Corporal;Jabones,,14,WATER,SAPINDUS SAPONARIA EXTRACT,cocamidopropyl betaine,glycerin,xanthan gum,Melaleuca alternifolia oil,Eucalyptus Globulus Leaf Extract,Tocopherol,BENZOIC ACID,BENZYL ALCOHOL,DEHYDROACETIC ACID,CITRIC ACID,Limonene,LINALOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C779935,Xavo shampoo limpieza profunda con menta y tea tree,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,16,WATER,SAPINDUS SAPONARIA EXTRACT,cocamidopropyl betaine,coco-glucoside,glycerin,xanthan gum,sodium alginate,Aloe barbadensis Leaf Extract,Rosmarinus Officinalis leaf Extract,Mentha piperita oil,Melaleuca alternifolia oil,Tocopherol,BENZOIC ACID,BENZYL ALCOHOL,DEHYDROACETIC ACID,CITRIC ACID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C779936,Xavo shampoo fortalecedor con romero y ortiga,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,17,WATER,SAPINDUS SAPONARIA EXTRACT,cocamidopropyl betaine,coco-glucoside,glycerin,xanthan gum,sodium alginate,Aloe barbadensis Leaf Extract,Rosmarinus Officinalis leaf Extract,Lamium album leaf oil,Propylene glycol,Melaleuca alternifolia oil,Tocopherol,BENZOIC ACID,BENZYL ALCOHOL,DEHYDROACETIC ACID,CITRIC ACID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
