codigo,descripcion,presentacion,rubro_id,observaciones,numero_ingredientes,x0,x1,x2,x3,x4
779666,Frenzzi Naturale Acondicionador de Almendras,350 ml,Cuidado Personal;Cuidado del cabello;Acondicionador,,25,,,,,
779667,Trébol Cosmética natural Agua Micelar,100 ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,"cosmética natural, cruelty free",16,,,,,
779668,Trébol Cosmética natural leche de limpieza complejo herbal y tea tree,120 grs,Cuidado Personal;Cuidado Facial;Limpieza Facial,"cosmética natural, cruelty free",30,,,,,
779669,Trébol cosmética natural Concentrado de ácido hialurónico,60 cc,Cuidado Personal;Cuidado Facial;Hidratantes,"cosmética natural, cruelty free",29,,,,,
779670,Trébol Cosmética natural serum hidronatural,30 cc,Cuidado Personal;Cuidado Facial;Hidratantes,"cosmética natural, cruelty free",16,,,,,
779671,Trébol cosmética natural emulgel firmeza con jengibre,225 grs,Cuidado Personal;Cuidado Corporal;Crema Corporal,"cosmética natural, cruelty free",18,,,,,
779672,Milaborit serum Retinol 0.5%,30 ml,Cuidado Personal;Cuidado Facial;Hidratantes,"cosmética natural, cruelty free, extracto de bambú",10,,,,,
779673,Milaborit Crema Facial Acido Hialuronico 0.3% Ambos Pesos moleculares,50 grs,Cuidado Personal;Cuidado Facial;Hidratantes,"Este producto es Vegano, Cruelty Free, Libre de siliconas, sulfatos y gluten.",19,,,,,
779674,Milaborit agua micelar Matcha,100 ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,"Este producto es Vegano, Cruelty Free, Libre de siliconas, sulfatos y gluten.",8,,,,,
779675,Milaborit Tónico inluminador Niacinamida,100 ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,"Este producto es Vegano, Cruelty Free, Libre de siliconas, sulfatos y gluten.",13,,,,,
779676,Milaborit Espuma de limpieza tomillo,160 ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,"Este producto es Vegano, Cruelty Free, Libre de siliconas, sulfatos y gluten.",10,,,,,
779677,Las Rishis crema con Vitamina A y E antiestrías,250 ml,Cuidado Personal;Cuidado Corporal;Crema Corporal,"Protectora, reconstituyente, hidratante y nutritiva. Previene la formación de estrías. Aumenta la firmeza de la piel, ayudando a evitar la flacidez.No tiene fragancia",17,,,,,
779678,Las Rishis Bálsamo,250 ml,Cuidado Personal;Cuidado Corporal;Crema Corporal,"Fortalece la barrera cutánea. Antioxidante. Protectora, regenerante de tejidos y reparadora. Disminuye la inflamación. Aumenta la elasticidad y firmeza de la piel. Aumenta la síntesis de colágeno",6,,,,,
779679,Las Rishis crema facial Polux,50 ml,Cuidado Personal;Cuidado Facial;Hidratantes,"Fórmula despigmentante que repara y blanquea rápidamente tu piel descolorida y opaca. Contiene alto porcentaje de ácido cítrico y limoneno, que son agentes blanqueadores naturales. Promueve el crecimiento de células nuevas. Aroma calmante y armonizador en la mente y en la piel.",10,,,,,
779680,Las Rishis crema de limpieza Melissa,100 ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,Crema de limpieza cuya función es barrer toda la suciedad y toxinas que acumula nuestra piel a lo largo del día.,11,,,,,
779681,Las Richis Crema corporal Dube,250 ml,Cuidado Personal;Cuidado Corporal;Crema Corporal,"Hidratante, nutritiva y regenerante corporal.",11,,,,,
779682,Sem Biocream tónico hidratante,125 ML,Cuidado Personal;Cuidado Facial;Hidratantes,"Es un producto especialmente diseñado con activos hidratantes, descongestivos, sin alcohol. Al usarlo durante el día sentirás la piel fresca, luminosa y revitalizada",7,,,,,
779683,Sem Biocream gel de limpieza,125 ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,Contiene Betaína de Coco y Silicona Premium,11,,,,,
779684,Sem Biocream Máscara de carbón activado,125 ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,Máscara de Limpieza Facial Carbón Activado,8,,,,,
779685,Sem Biocream Crema Antiage Revitalizante Total,50 grs,Cuidado Personal;Cuidado Facial;Hidratantes,"Su fórmula ayuda a mejorar visiblemente las líneas de expresión, previene el envejecimiento e hidrata profundamente la piel durante las horas de sueño",10,,,,,
779686,Sem Biocream Crema nutritiva para pieles secas,50 grs,Cuidado Personal;Cuidado Facial;Hidratantes,Esta crema facial nutritiva contiene Manteca de Karité y Aceite de Jojoba. Evita que tu piel se deshidrate y es un factor solar natural.,10,,,,,
750687,AHAL SUERO HUMECTANTE FACIAL DE MARULA AFRICANO,33 ml,Cuidado Personal;Cuidado Facial;Hidratantes,Cruelty free con ingredientes naturales,10,,,,,
750688,AHAL AGUA TÓNICA CON TUNA Y CEMPASÚCHIL,100 ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,Cruelty free con ingredientes naturales,19,,,,,
750689,AHAL SUERO CORPORAL CON ACEITE DE MONGONGO,120 ml,Cuidado Personal;Cuidado Corporal;Crema Corporal,Cruelty free con ingredientes naturales,12,,,,,
750670,AHAL BÁLSAMO M CORPORAL,200 GR,Cuidado Personal;Cuidado Corporal;Crema Corporal,Cruelty free con ingredientes naturales,13,,,,,
750671,AHAL JABÓN FACIAL DE LECHE DE CABRA,,Cuidado Personal;Cuidado Corporal;Crema Corporal,Cruelty free con ingredientes naturales,8,,,,,
84692,Weleda Loción Tónica Vivificante,100ml,Cuidado Personal;Cuidado Facial;Hidratantes,,10,,,,,
84693,Weleda Leche Limpiadora Calmante de Almendra,75 ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,Limpia suavemente. Regula el equilibrio hidrolipídico. Sin perfume,7,,,,,
84694,Weleda Leche Limpiadora Suave,100ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,Limpia en profundidad. No reseca la piel,15,,,,,
84695,Weleda Gel Limpiador Purificante,100ml,Cuidado Personal;Cuidado Facial;Limpieza Facial,Gel limpiador purificante y refrescante para piel mixta a grasa,20,,,,,
84696,Weleda HydraMist Bruma Facial Hidratante,100ml,Cuidado Personal;Cuidado Facial;Hidratantes,Potencia la hidratación y refresca - Todo tipo de piel,18,,,,,
84697,Weleda Fluido Hidratante de Iris,30ml,Cuidado Personal;Cuidado Facial;Hidratantes,Hidratación intensiva. Preserva la protección natural,19,,,,,
84698,Weleda Crema de Noche Hidratante de Iris,30ml,Cuidado Personal;Cuidado Facial;Hidratantes,Restaura el equilibrio hidrolipídico. Suaviza la piel,19,,,,,
84699,Weleda Desodorante Spray de Salvia,100ml,Cuidado Personal;Cuidado corporal;Desodorantes,,12,,,,,
84700,Weleda Desodorante Roll-On 24h Men,50ml,Cuidado Personal;Cuidado corporal;Desodorante de hombre,100% natural sin sales de aluminio,20,,,,,
84701,Weleda Desodorante Roll-On 24h de Granada,50ml,Cuidado Personal;Cuidado corporal;Desodorantes,100% natural sin sales de aluminio,17,,,,,
84702,Weleda Skin Food Body Butter,150ml,Cuidado Personal;Cuidado corporal;Hidratantes,,25,,,,,
84703,Weleda Crema de Caléndula,75ml,Cuidado Personal;Cuidado corporal;Hidratantes,,17,,,,,
84704,Weleda Champú Reparador con Avena,190ml,Cuidado Personal;Cuidado del cabello;Shampoo,Reduce roturas y puntas abiertas,25,,,,,
84705,Weleda Baño de Crema de Caléndula,200ml,Cuidado Personal;Cuidado del bebé;Para el baño,,12,,,,,
84706,Weleda Champú y Gel de Ducha de Caléndula,200ml,Cuidado Personal;Cuidado del bebé;Para el baño,,15,,,,,
84707,Weleda Champú y Gel 2 en 1 Kids Lima Chispeante,150ml,Cuidado Personal;Cuidado del bebé;Para el baño,,17,,,,,
84708,Weleda Champú y Gel 2 en 1 de Menta,150ml,Cuidado Personal;Cuidado del bebé;Para el baño,,17,,,,,
84709,Weleda Champú y Gel 2 en 1 Kids Naranja Frutal,150ml,Cuidado Personal;Cuidado del bebé;Para el baño,,17,,,,,
84710,Urtekram Champú y Gel baby sin Perfume,250ml,Cuidado Personal;Cuidado del bebé;Para el baño,,10,,,,,
84711,Cattier Champú y gel de baño bebés,500ml,Cuidado Personal;Cuidado del bebé;Para el baño,,13,,,,,
780712,Manzanilla BB Cream cuerpo,150 grs,Cuidado Personal;Cuidado corporal;Hidratantes,producto vegano,12,,,,,
780713,Manzanilla BB Cream rostro,30 grs,Cuidado Personal;Cuidado Facial;Hidratantes,producto vegano,11,,,,,
780714,Manzanilla corrector de ojeras,30 grs,Cuidado Personal;Cuidado Facial;Cuidado ojos,producto vegano,10,,,,,
780715,Manzanilla Oro líquido,30 cc,Cuidado Personal;Cuidado Facial;Hidratantes,producto vegano,7,,,,,
780716,Manzanilla Acondicionador del huerto macadabia y romero,200 grs,Cuidado Personal;Cuidado del cabello;Shampoo,"producto vegano,sin parabenos",5,,,,,
779717,Savia Tierra Patagonia Crema corporal limón y jengibre,250 ml,Cuidado Personal;Cuidado corporal;Hidratantes,"Cosmética natural, cruelty free",16,,,,,
779718,Savia Tierra Agua Micelar,200 cc,Cuidado Personal;Cuidado Facial;Limpieza Facial,"Cosmética natural, cruelty free",7,,,,,
779719,Savia Tierra Crema de día,70 ml,Cuidado Personal;Cuidado Facial;Hidratantes,"Cosmética natural, cruelty free",16,,,,,
779720,Savia Tierra Crema de noche,70 ml,Cuidado Personal;Cuidado Facial;Hidratantes,"Cosmética natural, cruelty free",10,,,,,
779721,Savia Tierra crema corporal lavanda y caléndula,250 ml,Cuidado Personal;Cuidado corporal;Hidratantes,"Cosmética natural, cruelty free",21,,,,,
750722,Xamania Crema Cuerpo Mandarina,250 ml,Cuidado Personal;Cuidado corporal;Hidratantes,"100% Vegana y nutritiva,libre de parabenos y siliconas",18,,,,,
750723,Xamania Pomada de caléndula,100 grs,Cuidado Personal;Cuidado corporal;Hidratantes,Unguento cicatrizante,12,,,,,
750724,Xamania desodorante limón,50 grs,Cuidado Personal;Cuidado corporal;limpieza,zero waste,8,,,,,
750725,Skin Matters Serum Facial para Piel Grasa,30ml,Cuidado Personal;Cuidado corporal;Hidratantes,,21,,,,,
780726,Weleda Contorno de Ojos reafirmante de Granada,10 ml,Cuidado Personal;Cuidado Facial;Cuidado ojos,,16,,,,,
789727,Ahoaloe Hidratante Corporal Base NEUTRA com Babosa,250gr,Cuidado Personal;Cuidado corporal;Hidratantes,,16,,,,,
750728,Skin matters suero facial de día,30ml,Cuidado Personal;Cuidado Facial;Hidratantes,,5,,,,,
750729,Skin matters Serum Facial Glowactive con Ác. Hialurónico y Retinol,30ml,Cuidado Personal;Cuidado Facial;Hidratantes,,20,,,,,
780730,Tessa Jabón facial Detox,100gr,Cuidado Personal;Cuidado Corporal;Jabones,,13,,,,,
780731,Tessa Jabón de manos,250ml,Cuidado Personal;Cuidado Corporal;Jabones,,16,,,,,
791001003512,Biferdil Shampoo estimulante,400ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,21,,,,,
779733,La quemisterie Jabón liquido de manos,1000ml,Cuidado Personal;Cuidado Corporal;Jabones,,9,,,,,
779734,Guiv Crema para manos Kali,100ml,Cuidado Personal;Cuidado corporal;Hidratantes,,21,,,,,
779735,Guiv Crema corporal CACAO,300ml,Cuidado Personal;Cuidado corporal;Hidratantes,,29,,,,,
750736,Skin Matters Bálsamo Antiestrías para Mamá,125ml,Cuidado Personal;Cuidado corporal;Hidratantes,,5,,,,,
780731,Tessa Bálsamo Labial,30gr,Cuidado Personal;Cuidado Facial;Hidratantes,,10,,,,,
780738,Shampoo Romero café,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,11,,,,,
7798368500012,Bor crema hidratante facial vitaminada,200ml,Cuidado Personal;Cuidado corporal;Hidratantes,"Vegano,Sin T.A.C.C",21,,,,,
7798368500036,Bor crema hidratante facial vitaminada,50ml,Cuidado Personal;Cuidado Facial;Hidratantes,"Cruelty free,Vegano,Sin T.A.C.C",26,,,,,
7798368500029,Bor Serum antioxidante,10ml,Cuidado personal;Cuidado facial;Hidratantes,"Cruelty free,Vegano,Sin T.A.C.C",14,,,,,
779742,Toro Blanco serúm para labios,10ml,Cuidado personal;Cuidado facial;Hidratantes,"Cruelty free,Vegano",6,,,,,
779743,Toro Blanco Bálsamo Jugoso,10ml,Cuidado personal;Cuidado facial;Hidratantes,"Cruelty free,Vegano",6,,,,,
779744,Toro blanco Labial mate,5gr,Cuidado Personal;Cosmeticos;Labiales,Vegano,9,,,,,
779745,DEKKA Serum capilar,,,"Cruelty free,Vegano",14,,,,,
779746,DEKKA Aceite limpiador - Desmaquillante,125ml,Cuidado personal;Cuidado facial;Limpieza facial,Vegano,15,,,,,
779747,DEKKA ACEITE FACIAL,30ml,Cuidado personal;Cuidado facial;Hidratantes,,7,,,,,
779748,DEKKA ESENCIA FACIAL,200ml,Cuidado personal;Cuidado facial;Hidratantes,,14,,,,,
779749,Sentido Circular crema facial,50gr,Cuidado personal;Cuidado facial;Hidratantes,"Cruelty free,Vegano",7,,,,,
779750,Sentido Circular Desodorante,110ml,Cuidado personal;Cuidado corporal;Desodorantes,,7,,,,,
779751,DEKKA Shampoo solido con tensioactivos,70gr,Cuidado Personal;Cuidado del Cabello;Shampoo,"Cruelty free,Vegano",11,,,,,
779752,Agnisusentable Shampoo sólido Tierra,100gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,4,,,,,
750753,Koné Care Base nutritiva,30 ml,Cuidado personal;Cuidado facial;Maquillaje,,12,,,,,
750756,"Koné Crema unificadora naranja, vitamina C y limón",100 gr,Cuidado personal;Cuidado facial;Hidratantes,,13,,,,,
750567,Koné Jabón en barra extracto de papaya,110 ml,Cuidado personal;Cuidado Corporal;Jabones,,5,,,,,
750568,Koné Crema iluminadora n°1,110 ml,Cuidado Personal;Cuidado corporal;limpieza,VITAMINA C encapsulada en liposomas + Vitamina E,11,,,,,
750569,Aceite corporal anti estrías,110 ml,Cuidado personal;Cuidado Corporal;Hidratantes,,7,,,,,
779758,Landa Crema Facial,50ml,Cuidado personal;Cuidado facial;Hidratantes,,12,,,,,
779759,Landa Serúm Facial,30ml,Cuidado personal;Cuidado facial;Hidratantes,,8,,,,,
779760,Bunny box Crema facial relajante,250gr,Cuidado personal;Cuidado facial;Hidratantes,,4,,,,,
779761,Nivea Serum Humectación profunda,250ml,Cuidado Personal;Cuidado corporal;Hidratantes,,23,,,,,
750762,Raw Apothecary Pure Care - Limpiador facial piel seca,60ml,Cuidado personal;Cuidado facial;Limpieza Facial,,17,,,,,
750763,Naked Lab Super Serum,50ml,Cuidado personal;Cuidado facial;Hidratantes,,17,,,,,
773764,La Onérique LA CRÈME COTON,50ml,Cuidado personal;Cuidado facial;Hidratantes,,22,,,,,
750765,Metéca Crema Facial De Día Equilibrante,60ml,Cuidado personal;Cuidado facial;Hidratantes,,18,,,,,
780766,Tessa Crema antimanchas,60ml,Cuidado personal;Cuidado facial;Hidratantes,,16,,,,,
8412428016846,Lorenay Shampoo y acondicionador Frozen,400ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,19,,,,,
8710522420713,Dove baby hidratación profunda,400ml,Cuidado Personal;Cuidado corporal;Hidratantes,,19,,,,,
8412428011216,Lorenay Shampoo Paw Patrol,1l,Cuidado Personal;Cuidado del Cabello;Shampoo,,15,,,,,
779770,Ruh natural desodorante,30gr,Cuidado personal;Cuidado corporal;Desodorantes,,5,,,,,
779771,Ruh natural shampoo lavender,65gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,7,,,,,
779772,MagicGarden Desodorante en crema,65gr,Cuidado personal;Cuidado corporal;Desodorantes,,13,,,,,
773773,Hortensia Serum hidratante con triple molécula de ácido hialurónico,30ml,Cuidado personal;Cuidado facial;Hidratantes,,16,,,,,
780774,Majen Bálsamo Humedo Facial,30ml,Cuidado Personal;Cuidado corporal;Hidratantes,,21,,,,,
750775,Ecobelleza suero verde hidratante,30ml,Cuidado personal;Cuidado facial;Hidratantes,,17,,,,,
779776,Biomille leche corporal vegana,200ml,Cuidadoo personal;Cuidado corporal;Hidratantes,,30,,,,,
779777,Moneskincare Serum ácido Hialurónico,30ml,Cuidado personal;Cuidado facial;Hidratantes,,14,,,,,
779778,Bufala acondicionador Sólido,60gr,Cuidado Personal;Cuidado del Cabello;Acondicionador,,8,,,,,
779779,Airandearth desodorante neutralizador de olor,25gr,Cuidado personal;Cuidado corporal;Desodorantes,,5,,,,,
779780,Landa máscara de pestañas,10ml,Cuidado personal;Protección Femenina;Protectores diarios,,13,,,,,
779781,Sentida botánica shampoo sólido cabello equilibrado,100gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,10,,,,,
779782,Sentida botánica shampoo sólido Variedad Fortalecedor,100gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,8,,,,,
750783,Rusens CREMA FACIAL PURIFICANTE,60ml,Cuidado personal;Cuidado facial;Hidratantes,,15,,,,,
750784,Rusens Serum anti-edad,30ml,Cuidado personal;Cuidado facial;Hidratantes,,8,,,,,
7503020136139,Green Doctor Care Orange Blossom + coconut Oil,NaN,Cuidado Personal;Cuidado corporal;Desodorantes,,12,,,,,
780786,NEWENCOSMETICA SERUM FACIAL REGENERADOR,30ML,Cuidado personal;Cuidado facial;Hidratantes,,8,,,,,
780787,NEWENCOSMETICA CREMA FACIAL HIDRATANTE DE ROSA MOSQUETA,50gr,Cuidado personal;Cuidado facial;Hidratantes,,12,,,,,
773788,Naturalmente shampoo botánico,500ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,19,,,,,
773789,Naturalmente jabón en barra,120gr,Cuidado Personal;Cuidado corporal;Jabones,,13,,,,,
779790,L´OCCITANE Crema immortelle,50ml,Cuidado Personal;Cuidado corporal;Hidratantes,,41,,,,,
779791,L´OCCITANE SHAMPOO FUERZA,300ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,26,,,,,
779792,Boti-k Desodorante Romero Tea tree,78gr,Cuidado personal;Cuidado facial;Hidratantes,,18,,,,,
779793,Boti-k champú sólido romero tea,46gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,10,,,,,
779794,Nura crema anti-age,50gr,Cuidado personal;Cuidado facial;Hidratantes,,13,,,,,
5028197936433,Happy go lash mascara,9ml,Cuidado Personal;Cosméticos;Maquillaje,,25,,,,,
779796,BunnyBox mascarilla facial,8g,Cuidado Personal;Cosméticos;Maquillaje,,4,,,,,
779797,ANANKÉ PASTA DENTAL,125g,Cuidado Personal;Cuidado Oral;Crema Dental,,6,,,,,
779798,Rosehip Crema nutritiva de noche anti age,50cc,Cuidado personal;Cuidado facial;Hidratantes,,19,,,,,
779799,XAVONATURAL SHAMPOO FORTALECEDOR,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,8,,,,,
779800,Aurelia serum biopurificante,30ml,Cuidado personal;Cuidado facial;Hidratantes,,10,,,,,
779801,"Bunny box Crema facial de argán, palta y karité",100gr,Cuidado personal;Cuidado facial;Hidratantes,,4,,,,,
779802,Meraki Crema vegetal de día,100gr,Cuidado personal;Cuidado facial;Hidratantes,,4,,,,,
779803,Moneskincare aceite facial blend,30ml,Cuidado personal;Cuidado facial;Hidratantes,,7,,,,,
750804,Azaphran Maquillaje Piel grasa,30ml,Cuidado personal;Cosméticos;Maquillaje,,20,,,,,
750805,Azaphran polvo matificante de piel porcelana,30 gr,Cuidado personal;Cosméticos;Maquillaje,,8,,,,,
780506,Majen Bálsamo secreto contorno de ojos,,Cuidado personal;Cuidado facial;Hidratantes,,25,,,,,
7798121272514,Botanika desodorante calendula y aloe vera,60ml,Cuidado Personal;Cuidado corporal;Desodorantes,,19,,,,,
7798036820916,Weleda Fitoacondicionador Reparador de Argán,200ml,Cuidado Personal;Cuidado del cabello;Tratamiento capilar,,15,,,,,
840809,Psh Champú Hypoallergenic Rithual,"250,1000ml",Higiene Mascotras;Cuidado del Cabello;Shampoo,"SIN COLORANTES, SIN SAL, SIN KHATÓN, SIN LAURIL",18,,,,,
840810,Psh Champú Aloe Lover,300ml,Higiene Mascotras;Cuidado del Cabello;Shampoo,Con extracto de Aloe Vera 99% puro,18,,,,,
779811,Shiri shampoo para cabellos grasos,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,10,,,,,
779812,La roche-posay effaclar duo,40ml,Cuidado personal;Cuidado facial;Antiacné,,30,,,,,
779813,Eucerin Dermopure fluido matificante,30ml,Cuidado personal;Cuidado facial;Antiacné,,20,,,,,
779814,Isdin Teen Skin Acniben Gel Crema Control de Brillos y Granos,40ml,Cuidado personal;Cuidado facial;Antiacné,,30,,,,,
779815,Las Rishis Crema facial Alcione,100ml,Cuidado personal;Cuidado facial;Antiacné,,12,,,,,
779816,Las Rishis SERUM ANTIACNÉ,30ml,Cuidado personal;Cuidado facial;Antiacné,,24,,,,,
779817,EFFACLAR ULTRA CONCENTRATED SERUM,30ml,Cuidado personal;Cuidado facial;Antiacné,,19,,,,,
779818,Eucerin DERMOPURE OIL CONTROL Serum Triple Efecto,40ml,Cuidado personal;Cuidado facial;Antiacné,,18,,,,,
779819,Las Rishis CREMA DE LIMPIEZA MEISSA,100ml,Cuidado personal;Cuidado facial;Limpieza Facial,,11,,,,,
779820,La Roche Possay EFFACLAR GEL ESPUMOSO PURIFICANTE LIMPIADOR,200ml,Cuidado personal;Cuidado facial;Limpieza Facial,,14,,,,,
779821,Eucerin DERMOPURE OIL CONTROL Gel Limpiador,400ml,Cuidado personal;Cuidado facial;Limpieza Facial,,8,,,,,
779822,Isdin Teen Skin Acniben Limpiador Purificante Espuma,150ml,Cuidado personal;Cuidado facial;Limpieza Facial,,27,,,,,
7798182770028,Cepage Hydrafirm Ar serum de dia,30ml,Cuidado personal;Cuidado facial;Hidratantes,,20,,,,,
779824,Acnoxin,140ml,Cuidado personal;Cuidado facial;Antiacné,,8,,,,,
779825,Rosehip Máscara facial humectante,50cc,Cuidado personal;Cuidado facial;Hidratantes,,19,,,,,
779826,Rosehip crema hidratante facial,30ml,Cuidado personal;Cuidado facial;Hidratantes,,18,,,,,
7506229923197,Xixanthe shampoo regenerador,200ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,24,,,,,
779828,Shaman Shampoo Fortalecedor Anticaída de Jarilla,80gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,9,,,,,
779829,Rosehip shampoo sólido anticaspa,100gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,7,,,,,
779830,Moneskincare Gel de limpieza Kale,30ml,Cuidado personal;Cuidado facial;limpieza facial,,16,,,,,
4001638095112,WELEDA ACEITE DE MASAJE ANTIESTRIAS,100ml,Cuidado personal;Cuidado Corporal;Lociones corporales,,13,,,,,
7798140251705,Goicochea Ultranutritiva,200ml,Cuidado Personal;Cuidado Corporal;Cremas Corporales,,37,,,,,
779833,Garnier Shampoo Sólido Hair Food Palta,60gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,21,,,,,
779834,Garnier Shampoo Sólido Hair Food Aloe,60gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,18,,,,,
7798044060595,HAN Shampoo de Avena y Miel,500ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,20,,,,,
779836,Selbe serum,30ml,Cuidado personal;Cuidado facial;Hidratantes,,14,,,,,
779837,System3 enjuague triamínico,1070ml,"Cuidado Personal,Cuidado del Cabello;Crema para peinar",,10,,,,,
7792640000320,Capilatis shampoo Ortiga,410ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,16,,,,,
779839,Naturalú serum Ultra Hidratante de Ácido Hialurónico y Vitamina C,30ml,Cuidado personal;Cuidado facial;Hidratantes,,8,,,,,
779840,Naturalú serum de Retinol,30ml,Cuidado personal;Cuidado facial;Hidratantes,,7,,,,,
779841,"Naturalú crema Facial de Niacinamida, Zinc y Pantenol",50gr,Cuidado personal;Cuidado facial;Hidratantes,,11,,,,,
779842,ACF serum volumen 1,30ml,Cuidado personal;Cuidado facial;Hidratantes,,10,,,,,
779843,Naturalú vitaminic essence,100ml,Cuidado personal;Cuidado facial;Hidratantes,,6,,,,,
779844,LAS RISHIS CREMA DE LIMPIEZA SCHEDAR,100ml,Cuidado personal;Cuidado facial;limpieza facial,,7,,,,,
779845,Shiri acondicionador sólido,60gr,Cuidado Personal;Cuidado del Cabello;Acondicionador,,4,,,,,
779846,Luno shampoo sólido cabello normal,60gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,10,,,,,
779847,Luno shampoo sólido cabello seco,60gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,8,,,,,
779848,Luno acondicionador sólido,60gr,Cuidado Personal;Cuidado del Cabello;Acondicionador,,7,,,,,
779849,Natura desodorante roll on antitraspirante,70ml,Cuidado Personal;Cuidado corporal;Desodorantes,,12,,,,,
779850,LAS RISHIS CREMA FACIAL ADHARA,50ml,Cuidado personal;Cuidado facial;Hidratantes,,12,,,,,
779851,Refil lab acondicionador,2lts,Cuidado Personal;Cuidado del Cabello;Acondicionador,,16,,,,,
779852,Refil lab shampoo,2lts,Cuidado Personal;Cuidado del Cabello;Shampoo,,17,,,,,
7790375269708,Bagovit shampoo capilar,350ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,29,,,,,
779854,AVENO SHAMPOO CON AVENA,250ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,20,,,,,
779855,ACF Serum Facial Renovador Dadatina 3,30ml,Cuidado personal;Cuidado facial;Hidratantes,,9,,,,,
779856,The Mash Store Shampoo sólido calendula,50gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,18,,,,,
779857,The Mash Store Shampoo sólido matcha,50gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,20,,,,,
779858,Be kind shampoo sólido aires de jazmín,65gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,16,,,,,
779859,Magic garden shampoo sólido suave,65gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,17,,,,,
779860,The mash store acondicionador sólido geranio,35gr,Cuidado Personal;Cuidado del Cabello;Acondicionador,,7,,,,,
779861,Maria magdalena shampoo mate,500ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,18,,,,,
779862,Las rishis crema facial castor,50grs,Cuidado personal;Cuidado facial;Hidratantes,,11,,,,,
779863,Iwoka gel de limpieza facial,,Cuidado personal;Cuidado facial;limpieza facial,,8,,,,,
2001001190002,Dermaglos facial gel hidratante,215cm3,Cuidado personal;Cuidado facial;limpieza facial,,20,,,,,
779865,Dermaglos facial gel hidratante,,Cuidado personal;Cuidado facial;Hidratantes,,27,,,,,
779866,Cuidado integral vegano shampoo sólido cabello normal,80gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,13,,,,,
779867,Cuidado integral vegano shampoo sólido cabello seco,80gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,15,,,,,
779868,Cuidado integral vegano shampoo sólido cabello graso,80gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,12,,,,,
779869,Cuidado integral vegano shampoo sólido cabello sensible,80gr,Cuidado Personal;Cuidado del Cabello;Shampoo,,15,,,,,
779870,Garnier skin active agua micelar con rosasalo,400ml,Cuidado Personal;Cuidado Corporal;Lociones Corporales,,17,,,,,
7798307800029,Natural aloe shampoo control caída,360ml,Cuidado Personal;Cuidado del Cabello;Shampoo,,22,,,,,
779872,Naturalú espuma de limpieza facial,160ml,Cuidado personal;Cuidado facial;limpieza facial,,10,,,,,
779873,Sri sri sudanta pasta dental ayurvedica,200gr,Cuidado Personal;Cuidado Oral;Crema Dental,,21,,,,,
779874,NEUTROGENA HYDRO BOOST,50gr,Cuidado personal;Cuidado facial;Hidratantes,,19,,,,,
779875,Naturalfro acondicionador en crema,250ml,Cuidado Personal;Cuidado del Cabello;Acondicionador,,5,,,,,
779876,Bunnybox crema energizante,200gr,Cuidado personal;Cuidado facial;Hidratantes,,4,,,,,
779877,Bunnybox serum nocturno,10ml,Cuidado personal;Cuidado facial;Hidratantes,,5,,,,,
779878,Bunnybox manteca de karité,30gr,Cuidado personal;Cuidado facial;Hidratantes,,1,,,,,
